대상,정격용량,년,월,일,시,인버터출력,경사일사량,수평일사량,표면온도,주위온도
영암F1경기장 1전기실,3026,2016,5,29,11,"1,347.60",522,0,25.5,22.4
영암F1경기장 1전기실,3026,2016,5,29,12,"2,128.60",887.5,0,29.1,23.5
영암F1경기장 1전기실,3026,2016,5,29,13,"2,161.60",882.1,0,29.9,23.9
영암F1경기장 1전기실,3026,2016,5,29,14,"1,941.90",765.3,0,28.3,23.9
영암F1경기장 1전기실,3026,2016,5,29,15,"1,794.60",673.6,0,27.1,23.5
영암F1경기장 1전기실,3026,2016,5,29,16,"1,270.40",437.6,0,24.4,22.7
영암F1경기장 1전기실,3026,2016,5,29,17,682.3,210.3,0,22.4,22.4
영암F1경기장 1전기실,3026,2016,5,29,18,217.3,76.6,0,21.2,22
영암F1경기장 1전기실,3026,2016,5,29,19,51,14.7,0,19.4,20.4
영암F1경기장 1전기실,3026,2016,5,30,5,51.6,11.2,0,16.5,17.9
영암F1경기장 1전기실,3026,2016,5,30,6,189.6,75.9,0,17.8,18.9
영암F1경기장 1전기실,3026,2016,5,30,7,663.9,232.9,0,20.5,20.5
영암F1경기장 1전기실,3026,2016,5,30,8,"1,288.40",472.8,0,24.3,22.1
영암F1경기장 1전기실,3026,2016,5,30,9,"1,822.90",703.2,0,27.6,23.5
영암F1경기장 1전기실,3026,2016,5,30,10,"2,215.70",888.8,0,30.5,25.1
영암F1경기장 1전기실,3026,2016,5,30,11,"2,465.10","1,001.90",0,32.2,26.2
영암F1경기장 1전기실,3026,2016,5,30,12,"2,530.90","1,036.90",0,32.6,26.5
영암F1경기장 1전기실,3026,2016,5,30,13,"2,470.30",993.9,0,31.1,26.4
영암F1경기장 1전기실,3026,2016,5,30,14,"2,240.10",873.4,0,31.1,26.5
영암F1경기장 1전기실,3026,2016,5,30,15,"1,852.10",683.4,0,29.9,25.8
영암F1경기장 1전기실,3026,2016,5,30,16,"1,283.70",434.3,0,27.9,25.8
영암F1경기장 1전기실,3026,2016,5,30,17,669.4,204.4,0,25.3,25
영암F1경기장 1전기실,3026,2016,5,30,18,191.5,69.5,0,22.3,23
영암F1경기장 1전기실,3026,2016,5,30,19,48.6,11.5,0,19.8,20.9
영암F1경기장 1전기실,3026,2016,5,31,5,63.7,13.6,0,13.8,16
영암F1경기장 1전기실,3026,2016,5,31,6,183.5,72.2,0,15.9,17.6
영암F1경기장 1전기실,3026,2016,5,31,7,519.5,188.9,0,20.6,20.9
영암F1경기장 1전기실,3026,2016,5,31,8,865.7,327.3,0,24.9,23.8
영암F1경기장 1전기실,3026,2016,5,31,9,"1,175.90",459.5,0,30.9,25.6
영암F1경기장 1전기실,3026,2016,5,31,10,"1,883.40",762.3,0,32.3,25.6
영암F1경기장 1전기실,3026,2016,5,31,11,"1,621.90",628.3,0,29.6,25.2
영암F1경기장 1전기실,3026,2016,5,31,12,"1,721.20",682.8,0,29.5,25.2
영암F1경기장 1전기실,3026,2016,5,31,13,"1,378.30",530.3,0,27.9,25.1
영암F1경기장 1전기실,3026,2016,5,31,14,"1,171.00",437,0,26.3,24.3
영암F1경기장 1전기실,3026,2016,5,31,15,"1,409.50",527.2,0,28.8,25.4
영암F1경기장 1전기실,3026,2016,5,31,16,668.9,249.2,0,26.5,24.6
영암F1경기장 1전기실,3026,2016,5,31,17,514.9,176.8,0,25.1,24.6
영암F1경기장 1전기실,3026,2016,5,31,18,232,82.8,0,23,23.4
영암F1경기장 1전기실,3026,2016,5,31,19,61.3,16.2,0,19.8,21
영암F1경기장 1전기실,3026,2016,6,1,5,37.5,9.4,0,18.1,19.3
영암F1경기장 1전기실,3026,2016,6,1,6,87.4,39.9,0,19,19.8
영암F1경기장 1전기실,3026,2016,6,1,7,359.2,141.3,0,21.9,21.7
영암F1경기장 1전기실,3026,2016,6,1,8,"1,097.70",420.6,0,30.2,26.1
영암F1경기장 1전기실,3026,2016,6,1,9,"1,552.40",618.6,0,35.1,28.4
영암F1경기장 1전기실,3026,2016,6,1,10,"1,868.50",785.3,0,37.7,30
영암F1경기장 1전기실,3026,2016,6,1,11,"2,155.20",904.4,0,39.1,31.4
영암F1경기장 1전기실,3026,2016,6,1,12,"2,150.10",899.5,0,41,32.4
영암F1경기장 1전기실,3026,2016,6,1,13,"2,183.10",912.1,0,41.4,32.8
영암F1경기장 1전기실,3026,2016,6,1,14,"2,002.90",813.4,0,41.3,32.9
영암F1경기장 1전기실,3026,2016,6,1,15,"1,695.50",639.6,0,33.3,28.2
영암F1경기장 1전기실,3026,2016,6,1,16,"1,172.60",402.6,0,25.4,24.2
영암F1경기장 1전기실,3026,2016,6,1,17,621.6,206.1,0,23.3,23.2
영암F1경기장 1전기실,3026,2016,6,1,18,228.1,85.8,0,21.6,22.3
영암F1경기장 1전기실,3026,2016,6,1,19,57.7,15,0,20.1,21.1
영암F1경기장 1전기실,3026,2016,6,2,5,51,12.3,0,15.3,17.2
영암F1경기장 1전기실,3026,2016,6,2,6,187.8,75.5,0,17.3,18.2
영암F1경기장 1전기실,3026,2016,6,2,7,460.4,171.4,0,20.2,20.4
영암F1경기장 1전기실,3026,2016,6,2,8,"1,164.70",438.6,0,28.1,24.4
영암F1경기장 1전기실,3026,2016,6,2,9,"1,668.80",665.4,0,34.3,27.2
영암F1경기장 1전기실,3026,2016,6,2,10,"1,967.20",817.4,0,39.7,29.6
영암F1경기장 1전기실,3026,2016,6,2,11,"2,179.70",936.2,0,42.1,30.6
영암F1경기장 1전기실,3026,2016,6,2,12,"2,360.50",982.6,0,31.8,25.5
영암F1경기장 1전기실,3026,2016,6,2,13,"2,211.30",890.5,0,31.6,25.7
영암F1경기장 1전기실,3026,2016,6,2,14,"2,017.90",780.9,0,30,25.2
영암F1경기장 1전기실,3026,2016,6,2,15,"1,703.20",635,0,28.7,24.8
영암F1경기장 1전기실,3026,2016,6,2,16,"1,166.40",408.3,0,26.6,24.6
영암F1경기장 1전기실,3026,2016,6,2,17,663.6,223.6,0,25.3,24.6
영암F1경기장 1전기실,3026,2016,6,2,18,237.1,87.8,0,22.8,23.3
영암F1경기장 1전기실,3026,2016,6,2,19,56.7,14.7,0,20,21.2
영암F1경기장 1전기실,3026,2016,6,3,5,53.6,12.6,0,13.9,16.1
영암F1경기장 1전기실,3026,2016,6,3,6,193.8,76,0,16.1,17.8
영암F1경기장 1전기실,3026,2016,6,3,7,630.6,224.3,0,19.3,20.3
영암F1경기장 1전기실,3026,2016,6,3,8,"1,210.40",452.6,0,25.3,22.9
영암F1경기장 1전기실,3026,2016,6,3,9,"1,730.90",684.9,0,30.6,25.5
영암F1경기장 1전기실,3026,2016,6,3,10,"2,008.00",832.5,0,35.4,26.9
영암F1경기장 1전기실,3026,2016,6,3,11,"2,122.40",891.1,0,39.5,30.1
영암F1경기장 1전기실,3026,2016,6,3,12,"1,803.20",748.6,0,40.9,32.9
영암F1경기장 1전기실,3026,2016,6,3,13,"1,369.80",539.9,0,37.1,32.3
영암F1경기장 1전기실,3026,2016,6,3,14,"1,162.70",464.6,0,36.3,31.2
영암F1경기장 1전기실,3026,2016,6,3,15,"1,021.10",393.9,0,33.8,30.4
영암F1경기장 1전기실,3026,2016,6,3,16,903.2,327.6,0,33.9,30.8
영암F1경기장 1전기실,3026,2016,6,3,17,344.2,134.7,0,28.3,27.3
영암F1경기장 1전기실,3026,2016,6,3,18,123,52.2,0,25.8,25.9
영암F1경기장 1전기실,3026,2016,6,3,19,37.5,10.6,0,23.5,24.4
영암F1경기장 1전기실,3026,2016,6,4,6,81.8,36.2,0,20,20.7
영암F1경기장 1전기실,3026,2016,6,4,7,183.1,77.3,0,20.6,21.2
영암F1경기장 1전기실,3026,2016,6,4,8,215.7,92.2,0,21.2,22.1
영암F1경기장 1전기실,3026,2016,6,4,9,289.8,122.9,0,20.6,21.4
영암F1경기장 1전기실,3026,2016,6,4,10,222,97.2,0,19.3,20.2
영암F1경기장 1전기실,3026,2016,6,4,11,542.5,214.8,0,19.8,20.2
영암F1경기장 1전기실,3026,2016,6,4,12,503,200.1,0,20,20.6
영암F1경기장 1전기실,3026,2016,6,4,13,529.2,209.5,0,20.3,20.7
영암F1경기장 1전기실,3026,2016,6,4,14,739.5,281.9,0,21,21.3
영암F1경기장 1전기실,3026,2016,6,4,15,314.6,126.8,0,19.9,20.5
영암F1경기장 1전기실,3026,2016,6,4,16,110.6,52.3,0,18.2,18.9
영암F1경기장 1전기실,3026,2016,6,4,17,192.9,80.1,0,17.9,18.5
영암F1경기장 1전기실,3026,2016,6,4,18,161.6,65.7,0,18.1,18.8
영암F1경기장 1전기실,3026,2016,6,4,19,50.3,14.9,0,17.8,18.7
영암F1경기장 1전기실,3026,2016,6,5,5,57.3,15.4,0,13.2,15.2
영암F1경기장 1전기실,3026,2016,6,5,6,199.8,79.8,0,15.7,16.9
영암F1경기장 1전기실,3026,2016,6,5,7,635.1,228.7,0,19.7,20.3
영암F1경기장 1전기실,3026,2016,6,5,8,"1,251.80",477.2,0,24.8,22.1
영암F1경기장 1전기실,3026,2016,6,5,9,"1,661.00",677.1,0,29.9,24
영암F1경기장 1전기실,3026,2016,6,5,10,"2,023.70",865.3,0,38.4,27.8
영암F1경기장 1전기실,3026,2016,6,5,11,"1,473.50",600.6,0,38.9,30.4
영암F1경기장 1전기실,3026,2016,6,5,12,"1,009.70",403.8,0,34.7,29.9
영암F1경기장 1전기실,3026,2016,6,5,13,868.9,344,0,33.8,29.6
영암F1경기장 1전기실,3026,2016,6,5,14,651.3,254.4,0,30.8,28.5
영암F1경기장 1전기실,3026,2016,6,5,15,758,294.9,0,28.4,26.1
영암F1경기장 1전기실,3026,2016,6,5,16,611.2,236,0,26.3,24.6
영암F1경기장 1전기실,3026,2016,6,5,17,442.1,169.7,0,25.2,24.2
영암F1경기장 1전기실,3026,2016,6,5,18,145.8,61.2,0,23.2,23.3
영암F1경기장 1전기실,3026,2016,6,5,19,50.6,11.1,0,21.6,22.2
영암F1경기장 1전기실,3026,2016,6,6,6,45.4,20.5,0,19.8,20.5
영암F1경기장 1전기실,3026,2016,6,6,7,110.3,51.1,0,20.8,21.1
영암F1경기장 1전기실,3026,2016,6,6,8,386,158.5,0,23.4,22.8
영암F1경기장 1전기실,3026,2016,6,6,9,675.1,265.3,0,24.5,23.1
영암F1경기장 1전기실,3026,2016,6,6,10,"1,164.20",460.4,0,27.1,24.3
영암F1경기장 1전기실,3026,2016,6,6,11,593.6,229.9,0,26.1,24.6
영암F1경기장 1전기실,3026,2016,6,6,12,443.3,175.8,0,25.3,24.5
영암F1경기장 1전기실,3026,2016,6,6,13,434.6,174.7,0,25.8,24.9
영암F1경기장 1전기실,3026,2016,6,6,14,323.1,132.9,0,25.1,24.4
영암F1경기장 1전기실,3026,2016,6,6,15,245.2,102.1,0,24,23.6
영암F1경기장 1전기실,3026,2016,6,6,16,171.4,73.5,0,21.9,22.9
영암F1경기장 1전기실,3026,2016,6,6,17,170.1,71.5,0,23.2,23.1
영암F1경기장 1전기실,3026,2016,6,6,18,61.4,27.9,0,21.8,22.5
영암F1경기장 1전기실,3026,2016,6,7,5,6.8,7.7,0,19,19.8
영암F1경기장 1전기실,3026,2016,6,7,6,46.6,22.2,0,19.3,20
영암F1경기장 1전기실,3026,2016,6,7,7,165.1,57.8,0,19.7,20.2
영암F1경기장 1전기실,3026,2016,6,7,8,242.7,96.1,0,20.7,20.6
영암F1경기장 1전기실,3026,2016,6,7,9,356.9,148.2,0,21.5,21.2
영암F1경기장 1전기실,3026,2016,6,7,10,711.5,274.4,0,25.4,22.8
영암F1경기장 1전기실,3026,2016,6,7,11,863.1,340.1,0,26.4,23.5
영암F1경기장 1전기실,3026,2016,6,7,12,"1,063.70",417.5,0,26.6,23.6
영암F1경기장 1전기실,3026,2016,6,7,13,940.8,366.3,0,26.3,23.8
영암F1경기장 1전기실,3026,2016,6,7,14,976.7,372.5,0,25.7,23.8
영암F1경기장 1전기실,3026,2016,6,7,15,721.6,277.2,0,25,23.7
영암F1경기장 1전기실,3026,2016,6,7,16,548.8,212.2,0,24.1,23.3
영암F1경기장 1전기실,3026,2016,6,7,17,698.7,228.8,0,25.4,25.1
영암F1경기장 1전기실,3026,2016,6,7,18,233.3,80.3,0,23.4,24.1
영암F1경기장 1전기실,3026,2016,6,7,19,51.2,13.7,0,20.7,21.6
영암F1경기장 1전기실,3026,2016,6,8,6,203.2,59.2,0,19.2,20.2
영암F1경기장 1전기실,3026,2016,6,8,7,474,181.6,0,22.1,21.7
영암F1경기장 1전기실,3026,2016,6,8,8,726.1,278.8,0,25,22.8
영암F1경기장 1전기실,3026,2016,6,8,9,"1,021.90",398.2,0,27.5,23.9
영암F1경기장 1전기실,3026,2016,6,8,10,"1,270.30",500.2,0,29.1,24.7
영암F1경기장 1전기실,3026,2016,6,8,11,"1,298.90",506.1,0,28.3,24.6
영암F1경기장 1전기실,3026,2016,6,8,12,"1,394.30",542,0,30.3,26.1
영암F1경기장 1전기실,3026,2016,6,8,13,993.1,378.6,0,28.1,25.5
영암F1경기장 1전기실,3026,2016,6,8,14,"1,503.70",589,0,28.6,25.3
영암F1경기장 1전기실,3026,2016,6,8,15,"1,730.10",662.4,0,30,25.7
영암F1경기장 1전기실,3026,2016,6,8,16,"1,462.30",531.8,0,28.8,25.9
영암F1경기장 1전기실,3026,2016,6,8,17,713.8,250.4,0,26.2,25.3
영암F1경기장 1전기실,3026,2016,6,8,18,220.3,78.2,0,23.8,24.3
영암F1경기장 1전기실,3026,2016,6,8,19,65.9,17.9,0,21.5,22.4
영암F1경기장 1전기실,3026,2016,6,9,6,87.1,26.3,0,19.7,20.5
영암F1경기장 1전기실,3026,2016,6,9,7,265.1,107.3,0,20.9,21.1
영암F1경기장 1전기실,3026,2016,6,9,8,"1,110.00",428.4,0,26.2,23.1
영암F1경기장 1전기실,3026,2016,6,9,9,"1,082.10",416.8,0,28.2,24.1
영암F1경기장 1전기실,3026,2016,6,9,10,"1,497.00",601.6,0,29.4,24.6
영암F1경기장 1전기실,3026,2016,6,9,11,"2,204.40",922.1,0,33.5,25.9
영암F1경기장 1전기실,3026,2016,6,9,12,"2,272.70",943.1,0,33.6,26.4
영암F1경기장 1전기실,3026,2016,6,9,13,"2,300.60",943.8,0,31.7,26
영암F1경기장 1전기실,3026,2016,6,9,14,"2,104.20",835.3,0,31.3,26.4
영암F1경기장 1전기실,3026,2016,6,9,15,"1,709.30",639.8,0,30.6,26.6
영암F1경기장 1전기실,3026,2016,6,9,16,"1,150.90",410.3,0,27,25.3
영암F1경기장 1전기실,3026,2016,6,9,17,495.1,182.2,0,25.5,24.5
영암F1경기장 1전기실,3026,2016,6,9,18,141.8,56.6,0,24.7,24.4
영암F1경기장 1전기실,3026,2016,6,9,19,30.5,9.5,0,22.8,23.2
영암F1경기장 1전기실,3026,2016,6,10,5,75.1,13.8,0,19,20.3
영암F1경기장 1전기실,3026,2016,6,10,6,264.1,99.8,0,20.6,22
영암F1경기장 1전기실,3026,2016,6,10,7,599.9,226,0,23.9,24
영암F1경기장 1전기실,3026,2016,6,10,8,882.5,337.3,0,27.4,25.8
영암F1경기장 1전기실,3026,2016,6,10,9,"1,571.90",623,0,32.1,28
영암F1경기장 1전기실,3026,2016,6,10,10,"2,074.60",859.7,0,35.9,29.5
영암F1경기장 1전기실,3026,2016,6,10,11,"2,250.90",963.4,0,38.4,30.9
영암F1경기장 1전기실,3026,2016,6,10,12,"2,343.90","1,004.50",0,37.2,30.7
영암F1경기장 1전기실,3026,2016,6,10,13,"2,299.00",968.1,0,37.2,31.1
영암F1경기장 1전기실,3026,2016,6,10,14,"2,079.70",850.5,0,37.9,31.7
영암F1경기장 1전기실,3026,2016,6,10,15,910.7,341.5,0,32.6,30.3
영암F1경기장 1전기실,3026,2016,6,10,16,786.4,291.4,0,31.4,29.8
영암F1경기장 1전기실,3026,2016,6,10,17,550,193.1,0,30.6,30
영암F1경기장 1전기실,3026,2016,6,10,18,310.3,112.6,0,27.7,27.5
영암F1경기장 1전기실,3026,2016,6,10,19,55.3,14.5,0,23.6,24.6
영암F1경기장 1전기실,3026,2016,6,11,5,12,7.9,0,20.2,21.1
영암F1경기장 1전기실,3026,2016,6,11,6,188.6,77.6,0,21.7,22.1
영암F1경기장 1전기실,3026,2016,6,11,7,468.7,180.8,0,24.7,24.4
영암F1경기장 1전기실,3026,2016,6,11,8,717.6,279.6,0,27.5,26.1
영암F1경기장 1전기실,3026,2016,6,11,9,"1,099.00",431.7,0,30,27.7
영암F1경기장 1전기실,3026,2016,6,11,10,"1,232.50",482,0,31.1,28.5
영암F1경기장 1전기실,3026,2016,6,11,11,"1,949.80",806.6,0,35.3,30.4
영암F1경기장 1전기실,3026,2016,6,11,12,"1,040.90",406.3,0,32.7,30.3
영암F1경기장 1전기실,3026,2016,6,11,13,862.6,354.1,0,32.2,30.1
영암F1경기장 1전기실,3026,2016,6,11,14,846.6,336.1,0,31.8,30.1
영암F1경기장 1전기실,3026,2016,6,11,15,574.2,221.1,0,30.9,29.7
영암F1경기장 1전기실,3026,2016,6,11,16,412.4,162,0,28.8,28.3
영암F1경기장 1전기실,3026,2016,6,11,17,261.2,105.7,0,27.5,27.4
영암F1경기장 1전기실,3026,2016,6,11,18,171.6,71.7,0,26.1,26.5
영암F1경기장 1전기실,3026,2016,6,11,19,74.6,21.6,0,24.5,25.2
영암F1경기장 1전기실,3026,2016,6,12,6,90.2,37.3,0,22.3,23.2
영암F1경기장 1전기실,3026,2016,6,12,7,193.2,81.8,0,23.7,24
영암F1경기장 1전기실,3026,2016,6,12,8,401.1,160.5,0,27.1,25.8
영암F1경기장 1전기실,3026,2016,6,12,9,559.5,222.6,0,29.5,27.8
영암F1경기장 1전기실,3026,2016,6,12,10,454.9,185.1,0,29.1,27.8
영암F1경기장 1전기실,3026,2016,6,12,11,323.8,139.5,0,27.9,27.5
영암F1경기장 1전기실,3026,2016,6,12,12,455.6,190.4,0,28.3,27.8
영암F1경기장 1전기실,3026,2016,6,12,13,501.4,206,0,29.1,28
영암F1경기장 1전기실,3026,2016,6,12,14,719.2,283.4,0,31.4,28.4
영암F1경기장 1전기실,3026,2016,6,12,15,705,275.5,0,27,25.5
영암F1경기장 1전기실,3026,2016,6,12,16,610,236.6,0,27.7,26.2
영암F1경기장 1전기실,3026,2016,6,12,17,557.6,210.5,0,26.5,25.6
영암F1경기장 1전기실,3026,2016,6,12,18,241.6,93.8,0,24.6,24.7
영암F1경기장 1전기실,3026,2016,6,12,19,62.1,19.9,0,23.1,23.7
영암F1경기장 1전기실,3026,2016,6,13,5,34.8,7.3,0,20.8,21.6
영암F1경기장 1전기실,3026,2016,6,13,6,135,57.8,0,21.8,22.1
영암F1경기장 1전기실,3026,2016,6,13,7,446.4,173.8,0,23.3,23
영암F1경기장 1전기실,3026,2016,6,13,8,865.4,332.7,0,25.6,23.9
영암F1경기장 1전기실,3026,2016,6,13,9,"1,542.60",611,0,28.6,25.1
영암F1경기장 1전기실,3026,2016,6,13,10,"1,817.80",722.5,0,30.8,25.6
영암F1경기장 1전기실,3026,2016,6,13,11,"2,270.20",923.4,0,33.9,26.6
영암F1경기장 1전기실,3026,2016,6,13,12,"2,369.00",994.8,0,30.9,25.4
영암F1경기장 1전기실,3026,2016,6,13,13,"2,390.90",975.5,0,29.9,25.2
영암F1경기장 1전기실,3026,2016,6,13,14,"2,209.80",867.6,0,29.2,25.1
영암F1경기장 1전기실,3026,2016,6,13,15,"1,839.40",680.7,0,27.6,24.6
영암F1경기장 1전기실,3026,2016,6,13,16,"1,335.40",455.6,0,26.7,25
영암F1경기장 1전기실,3026,2016,6,13,17,724.6,224,0,25,24.6
영암F1경기장 1전기실,3026,2016,6,13,18,228.4,76.8,0,22.7,23.5
영암F1경기장 1전기실,3026,2016,6,13,19,67,20.5,0,20.7,21.8
영암F1경기장 1전기실,3026,2016,6,14,5,51,10.6,0,18.8,19.8
영암F1경기장 1전기실,3026,2016,6,14,6,128.5,53.7,0,19.8,20.7
영암F1경기장 1전기실,3026,2016,6,14,7,219.7,89.3,0,21.1,21.5
영암F1경기장 1전기실,3026,2016,6,14,8,718.8,269.2,0,26.3,24.3
영암F1경기장 1전기실,3026,2016,6,14,9,"1,330.30",534.8,0,33.6,27.9
영암F1경기장 1전기실,3026,2016,6,14,10,"1,994.50",802.1,0,38.2,29.6
영암F1경기장 1전기실,3026,2016,6,14,11,"2,222.00",955.1,0,41.1,30.9
영암F1경기장 1전기실,3026,2016,6,14,12,"2,383.50","1,017.40",0,41.5,31.2
영암F1경기장 1전기실,3026,2016,6,14,13,"2,334.40",976.7,0,40.7,31.1
영암F1경기장 1전기실,3026,2016,6,14,14,"2,166.50",871.6,0,38.7,30.3
영암F1경기장 1전기실,3026,2016,6,14,15,"1,756.50",670.4,0,35.9,29.6
영암F1경기장 1전기실,3026,2016,6,14,16,"1,338.10",468.1,0,33.9,30.2
영암F1경기장 1전기실,3026,2016,6,14,17,504.4,177.9,0,28.8,27.8
영암F1경기장 1전기실,3026,2016,6,14,18,194.3,76.3,0,24.4,25
영암F1경기장 1전기실,3026,2016,6,14,19,55.3,14.9,0,21.4,22.7
영암F1경기장 1전기실,3026,2016,6,15,5,8,7.3,0,19.4,20.9
영암F1경기장 1전기실,3026,2016,6,15,6,120.6,50,0,21.1,21.9
영암F1경기장 1전기실,3026,2016,6,15,7,314.8,123.7,0,24.1,23.8
영암F1경기장 1전기실,3026,2016,6,15,8,269.2,111.1,0,24.3,24.1
영암F1경기장 1전기실,3026,2016,6,15,9,464.3,185.4,0,24.7,24.5
영암F1경기장 1전기실,3026,2016,6,15,10,652.6,254.7,0,26.9,25.9
영암F1경기장 1전기실,3026,2016,6,15,11,"1,013.80",396.4,0,29.7,27.4
영암F1경기장 1전기실,3026,2016,6,15,12,"1,562.80",625.3,0,34.4,30.2
영암F1경기장 1전기실,3026,2016,6,15,13,"1,027.10",394,0,32.3,29.8
영암F1경기장 1전기실,3026,2016,6,15,14,201.2,88,0,27.8,27
영암F1경기장 1전기실,3026,2016,6,15,15,222.3,98.1,0,26.2,26
영암F1경기장 1전기실,3026,2016,6,15,16,222.5,96.8,0,25.8,25.6
영암F1경기장 1전기실,3026,2016,6,15,17,107.7,47.5,0,25.1,25.2
영암F1경기장 1전기실,3026,2016,6,16,6,83.3,26.3,0,20.2,20.8
영암F1경기장 1전기실,3026,2016,6,16,7,229.8,98.2,0,21.4,21.3
영암F1경기장 1전기실,3026,2016,6,16,8,626.7,240.3,0,23.6,22.2
영암F1경기장 1전기실,3026,2016,6,16,9,711.6,272.8,0,24.9,23
영암F1경기장 1전기실,3026,2016,6,16,10,"1,374.70",537,0,27.3,23.8
영암F1경기장 1전기실,3026,2016,6,16,11,"1,626.60",639.5,0,27.5,23.9
영암F1경기장 1전기실,3026,2016,6,16,12,"1,178.20",442,0,26.1,23.6
영암F1경기장 1전기실,3026,2016,6,16,13,914.3,347.5,0,23.9,23
영암F1경기장 1전기실,3026,2016,6,16,14,"1,464.90",562.4,0,25.6,23.8
영암F1경기장 1전기실,3026,2016,6,16,15,"1,089.80",400,0,25.1,23.9
영암F1경기장 1전기실,3026,2016,6,16,16,"1,026.50",377.4,0,24.6,23.4
영암F1경기장 1전기실,3026,2016,6,16,17,672.5,236.4,0,23.3,23.1
영암F1경기장 1전기실,3026,2016,6,16,18,389.9,131.5,0,22.4,22.9
영암F1경기장 1전기실,3026,2016,6,16,19,117.8,30.5,0,20.7,21.5
영암F1경기장 1전기실,3026,2016,6,17,5,51.5,12.2,0,15.3,17.2
영암F1경기장 1전기실,3026,2016,6,17,6,220.2,82,0,17.3,19.2
영암F1경기장 1전기실,3026,2016,6,17,7,539.5,187,0,22.4,23.1
영암F1경기장 1전기실,3026,2016,6,17,8,953.8,363.3,0,27.8,24.7
영암F1경기장 1전기실,3026,2016,6,17,9,"1,667.60",659.5,0,34.4,27.1
영암F1경기장 1전기실,3026,2016,6,17,10,"2,049.40",839.4,0,37.9,28.5
영암F1경기장 1전기실,3026,2016,6,17,11,"2,253.80",946,0,41,30
영암F1경기장 1전기실,3026,2016,6,17,12,"2,283.20",966.7,0,42.4,31.2
영암F1경기장 1전기실,3026,2016,6,17,13,"2,221.70",938.2,0,43,31.7
영암F1경기장 1전기실,3026,2016,6,17,14,"2,030.00",828.5,0,44.3,34
영암F1경기장 1전기실,3026,2016,6,17,15,"1,679.30",646.2,0,42.1,34.1
영암F1경기장 1전기실,3026,2016,6,17,16,"1,243.60",442,0,37.5,33.9
영암F1경기장 1전기실,3026,2016,6,17,17,708.2,230.5,0,32.6,32.4
영암F1경기장 1전기실,3026,2016,6,17,18,309.8,111.9,0,28.6,29.8
영암F1경기장 1전기실,3026,2016,6,17,19,106.4,33.3,0,25,25.8
영암F1경기장 1전기실,3026,2016,6,18,5,53.5,13.3,0,16.2,18.3
영암F1경기장 1전기실,3026,2016,6,18,6,171.7,68.7,0,18.2,19.7
영암F1경기장 1전기실,3026,2016,6,18,7,437.9,165,0,22.1,22.6
영암F1경기장 1전기실,3026,2016,6,18,8,"1,204.90",451.9,0,29.2,27
영암F1경기장 1전기실,3026,2016,6,18,9,"1,642.00",657.2,0,35.9,29.7
영암F1경기장 1전기실,3026,2016,6,18,10,"2,038.90",858.5,0,38.2,30.8
영암F1경기장 1전기실,3026,2016,6,18,11,"2,180.10",910.8,0,35.9,30.6
영암F1경기장 1전기실,3026,2016,6,18,12,"2,239.30",945.7,0,40.1,32.3
영암F1경기장 1전기실,3026,2016,6,18,13,"2,128.50",883.9,0,41.3,32.7
영암F1경기장 1전기실,3026,2016,6,18,14,"1,489.60",593.9,0,37.3,32.5
영암F1경기장 1전기실,3026,2016,6,18,15,571.4,218.3,0,30.7,29.8
영암F1경기장 1전기실,3026,2016,6,18,16,258.6,106.8,0,27.7,27.5
영암F1경기장 1전기실,3026,2016,6,18,17,284.9,115.7,0,26,26.2
영암F1경기장 1전기실,3026,2016,6,18,18,117.7,45.1,0,23.3,24.3
영암F1경기장 1전기실,3026,2016,6,19,5,11.3,9.2,0,22,23
영암F1경기장 1전기실,3026,2016,6,19,6,197.6,79.6,0,23.3,23.8
영암F1경기장 1전기실,3026,2016,6,19,7,495.3,191.2,0,26.7,25.8
영암F1경기장 1전기실,3026,2016,6,19,8,"1,064.60",412.5,0,33,29
영암F1경기장 1전기실,3026,2016,6,19,9,986.8,380.9,0,34.9,30.3
영암F1경기장 1전기실,3026,2016,6,19,10,"1,282.40",538.2,0,36.1,30.6
영암F1경기장 1전기실,3026,2016,6,19,11,"1,904.20",792.6,0,42.5,33.3
영암F1경기장 1전기실,3026,2016,6,19,12,953.8,371.9,0,33.6,29
영암F1경기장 1전기실,3026,2016,6,19,13,"1,418.50",578.8,0,33.9,28.7
영암F1경기장 1전기실,3026,2016,6,19,14,"1,184.50",465,0,31.6,27.6
영암F1경기장 1전기실,3026,2016,6,19,15,"1,003.20",388.2,0,36.5,31.7
영암F1경기장 1전기실,3026,2016,6,19,16,"1,054.60",386.9,0,37.6,34.1
영암F1경기장 1전기실,3026,2016,6,19,17,555.7,203.7,0,33.9,32.4
영암F1경기장 1전기실,3026,2016,6,19,18,170.3,70.3,0,28.3,28
영암F1경기장 1전기실,3026,2016,6,19,19,53.9,11.9,0,25.6,26.3
영암F1경기장 1전기실,3026,2016,6,20,6,142,55.2,0,23.5,23.7
영암F1경기장 1전기실,3026,2016,6,20,7,210.2,84.8,0,24.5,24.8
영암F1경기장 1전기실,3026,2016,6,20,8,54.9,21.1,0,23.4,24.4
영암F1경기장 1전기실,3026,2016,6,20,9,166.7,59.9,0,22.9,23.8
영암F1경기장 1전기실,3026,2016,6,20,10,603,243.5,0,24.4,24.7
영암F1경기장 1전기실,3026,2016,6,20,11,574.4,230,0,27.1,26.4
